id,elec_type_name,volt_name,,contract_cap,run_cap,shift_no,build_date,cancel_date,chk_cycle,last_chk_date,tmp_name,tmp_date
1737323208,城镇居民生活用电,交流380V,居民生活<1kV(合表),5.0,5.0,4.0,2013-05-21 00:00:00,,24,2013-05-21 00:00:00,非临时用电,
1738895614,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-05-20 00:00:00,,60,2013-05-20 00:00:00,非临时用电,
1741097834,城镇居民生活用电,交流380V,居民生活<1kV(合表),600.0,600.0,,2013-05-28 00:00:00,,120,2013-05-28 00:00:00,非临时用电,
1743491451,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-06-13 11:09:00,,120,2013-06-13 11:09:00,非临时用电,
1746269985,城镇居民生活用电,交流380V,居民生活<1kV(合表),15.0,15.0,,2013-07-08 00:00:00,,120,2013-07-08 00:00:00,非临时用电,
1746284724,城镇居民生活用电,交流380V,居民生活<1kV(合表),15.0,15.0,,2013-07-08 00:00:00,,120,2013-07-08 00:00:00,非临时用电,
1746303227,城镇居民生活用电,交流380V,居民生活<1kV(合表),15.0,15.0,,2013-07-08 00:00:00,,120,2013-07-08 00:00:00,非临时用电,
1746330970,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-07-08 00:00:00,,120,2013-07-08 00:00:00,非临时用电,
1746332007,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-07-08 00:00:00,,120,2013-07-08 00:00:00,非临时用电,
1746343232,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-07-08 00:00:00,,120,2013-07-08 00:00:00,非临时用电,
1748163100,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-06-06 09:20:00,,120,2013-06-30 00:00:00,非临时用电,
1748166625,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-06-06 09:20:00,,120,2013-06-30 00:00:00,非临时用电,
1748174680,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-06-06 09:20:00,,120,2013-06-30 00:00:00,非临时用电,
106955270,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2001-06-11 08:10:00,,60,2001-06-11 00:00:00,非临时用电,
106956346,城镇居民生活用电,交流380V,居民生活<1kV(合表),40.0,40.0,,2001-07-20 15:46:00,,24,2001-07-20 00:00:00,非临时用电,
106958621,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2001-08-06 10:13:00,,60,2001-08-06 00:00:00,非临时用电,
106961183,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2001-10-08 10:32:00,,60,2001-10-08 00:00:00,非临时用电,
106962290,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2001-09-30 15:02:00,,60,2001-09-30 00:00:00,非临时用电,
106966317,城镇居民生活用电,交流10kV,居民生活1_10kV(合表),400.0,400.0,4.0,2001-12-05 00:00:00,,12,2019-01-03 00:00:00,非临时用电,
106975515,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2002-04-17 16:32:00,,60,2002-04-17 00:00:00,非临时用电,
106982385,城镇居民生活用电,交流10kV,居民生活1_10kV(合表),250.0,250.0,1.0,2002-07-18 00:00:00,,12,2018-08-31 00:00:00,非临时用电,
107003168,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2002-09-12 10:57:00,,60,2002-09-12 00:00:00,非临时用电,
107003173,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2002-09-12 10:57:00,,60,2002-09-12 00:00:00,非临时用电,
107012647,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2002-12-02 09:58:00,,60,2002-12-02 00:00:00,非临时用电,
107012651,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2002-12-02 10:10:00,,60,2002-12-02 00:00:00,非临时用电,
107012653,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2002-12-02 10:17:00,,60,2002-12-02 00:00:00,非临时用电,
107012737,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2002-12-02 10:51:00,,60,2002-12-02 00:00:00,非临时用电,
107012740,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2002-12-02 11:56:00,,60,2002-12-02 00:00:00,非临时用电,
107012742,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2002-12-02 14:51:00,,60,2002-12-02 00:00:00,非临时用电,
107015883,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-01-24 14:44:00,,60,2003-01-24 00:00:00,非临时用电,
107016142,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-01-15 13:06:00,,60,2003-01-15 00:00:00,非临时用电,
107016144,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-01-15 13:48:00,,60,2003-01-15 00:00:00,非临时用电,
107016337,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-01-17 14:51:00,,60,2003-01-17 00:00:00,非临时用电,
107016929,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-01-16 16:37:00,,60,2003-01-16 00:00:00,非临时用电,
107017314,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-03-18 10:35:00,,60,2003-03-18 00:00:00,非临时用电,
107018008,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2003-03-05 11:15:00,,60,2003-03-05 00:00:00,非临时用电,
107018012,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2003-03-05 11:17:00,,60,2003-03-05 00:00:00,非临时用电,
107019309,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-03-18 15:47:00,,60,2003-03-18 00:00:00,非临时用电,
107021504,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-05-06 10:02:00,,60,2003-05-06 00:00:00,非临时用电,
107023118,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-05-12 14:48:00,,60,2003-05-12 00:00:00,非临时用电,
107023122,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-05-12 14:49:00,,60,2003-05-12 00:00:00,非临时用电,
107023126,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-05-12 14:50:00,,60,2003-05-12 00:00:00,非临时用电,
107023128,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-05-12 14:51:00,,60,2003-05-12 00:00:00,非临时用电,
107027525,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-09-25 00:00:00,,60,2000-09-25 00:00:00,非临时用电,
107029331,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2003-06-05 15:41:00,,60,2003-06-05 00:00:00,非临时用电,
107029477,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2000-09-25 00:00:00,,24,2000-09-25 00:00:00,非临时用电,
107029598,乡村居民生活用电,交流380V,居民生活<1kV(合表),40.0,40.0,,2000-09-25 00:00:00,,60,2000-09-25 00:00:00,非临时用电,
107029743,乡村居民生活用电,交流380V,居民生活<1kV(合表),14.0,14.0,,2000-10-26 00:00:00,,24,2011-06-23 00:00:00,非临时用电,
107029784,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2000-11-27 00:00:00,,60,2000-11-27 00:00:00,非临时用电,
107029868,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2000-11-27 00:00:00,,60,2000-11-27 00:00:00,非临时用电,
107029947,乡村居民生活用电,交流380V,居民生活<1kV(合表),16.0,16.0,1.0,2000-10-26 00:00:00,,24,2012-07-12 00:00:00,非临时用电,
107029991,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-09-25 00:00:00,,60,2000-09-25 00:00:00,非临时用电,
107030000,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-09-25 00:00:00,,60,2000-09-25 00:00:00,非临时用电,
107030007,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-09-25 00:00:00,,24,2000-09-25 00:00:00,非临时用电,
107030048,乡村居民生活用电,交流380V,居民生活<1kV(合表),40.0,40.0,,2000-10-26 00:00:00,,60,2000-10-26 00:00:00,非临时用电,
107030358,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2000-10-26 00:00:00,,60,2000-10-26 00:00:00,非临时用电,
107030415,乡村居民生活用电,交流380V,居民生活<1kV(合表),10.0,10.0,1.0,2000-09-25 00:00:00,,24,2012-04-18 00:00:00,非临时用电,
107031199,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2000-10-26 00:00:00,,60,2000-10-26 00:00:00,非临时用电,
107031923,乡村居民生活用电,交流380V,居民生活<1kV(合表),15.0,15.0,1.0,2000-12-06 00:00:00,,24,2012-08-13 00:00:00,非临时用电,
107032057,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-11-28 00:00:00,,60,2000-11-28 00:00:00,非临时用电,
107032950,乡村居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-12-09 00:00:00,,60,2000-12-09 00:00:00,非临时用电,
107033201,乡村居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-11-28 00:00:00,,60,2000-11-28 00:00:00,非临时用电,
107033246,乡村居民生活用电,交流380V,居民生活<1kV(合表),20.0,20.0,,2000-12-06 00:00:00,,24,2000-12-06 00:00:00,非临时用电,
107033291,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-11-28 00:00:00,,24,2000-11-28 00:00:00,非临时用电,
107033364,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2000-11-27 00:00:00,,60,2000-11-27 00:00:00,非临时用电,
107033468,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-12-06 00:00:00,,24,2000-12-06 00:00:00,非临时用电,
107034076,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2000-12-06 00:00:00,,24,2000-12-06 00:00:00,非临时用电,
107034123,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2000-11-28 00:00:00,,60,2000-11-28 00:00:00,非临时用电,
107034166,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2000-12-06 00:00:00,,24,2000-12-06 00:00:00,非临时用电,
107036689,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-11-28 00:00:00,,60,2000-11-28 00:00:00,非临时用电,
107036770,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-12-06 00:00:00,,24,2000-12-06 00:00:00,非临时用电,
107036773,乡村居民生活用电,交流380V,居民生活<1kV(合表),38.0,38.0,,2000-12-06 00:00:00,,24,2000-12-06 00:00:00,非临时用电,
107036793,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2000-11-28 00:00:00,,60,2000-11-28 00:00:00,非临时用电,
107037099,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2000-11-28 00:00:00,,60,2000-11-28 00:00:00,非临时用电,
107037138,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2000-11-28 00:00:00,,60,2000-11-28 00:00:00,非临时用电,
107037516,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2001-01-08 00:00:00,,60,2001-01-08 00:00:00,非临时用电,
107037833,乡村居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-12-09 00:00:00,,60,2000-12-09 00:00:00,非临时用电,
107038645,乡村居民生活用电,交流380V,居民生活<1kV(合表),40.0,40.0,,2000-12-09 00:00:00,,60,2000-12-09 00:00:00,非临时用电,
107038744,乡村居民生活用电,交流380V,居民生活<1kV(合表),40.0,40.0,,2000-12-09 00:00:00,,60,2000-12-09 00:00:00,非临时用电,
107039058,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2001-01-08 00:00:00,,60,2001-01-08 00:00:00,非临时用电,
107039410,乡村居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2000-12-09 00:00:00,,24,2012-11-05 00:00:00,非临时用电,
107039611,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2001-02-12 00:00:00,,60,2001-02-12 00:00:00,非临时用电,
107039924,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2001-01-12 00:00:00,,60,2001-01-12 00:00:00,非临时用电,
107040093,乡村居民生活用电,交流380V,居民生活<1kV(合表),22.0,22.0,,2001-03-13 00:00:00,,60,2001-03-13 00:00:00,非临时用电,
107040169,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2001-01-12 00:00:00,,60,2001-01-12 00:00:00,非临时用电,
107040217,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2001-01-08 00:00:00,,60,2001-01-08 00:00:00,非临时用电,
2031264827,居民生活用电,交流380V,居民生活<1kV(合表),15.0,15.0,,2014-07-21 15:48:00,,120,2014-07-21 15:48:00,非临时用电,
2037784841,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2014-07-31 16:35:00,,120,2014-07-31 16:35:00,非临时用电,
2039184094,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-07-31 08:16:00,,120,2014-07-31 08:16:00,非临时用电,
2055947449,居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2014-08-28 15:38:00,,120,2014-08-28 15:38:00,非临时用电,
2060551025,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-09-12 15:01:00,,120,2014-09-12 15:01:00,非临时用电,
2061720815,居民生活用电,交流380V,居民生活<1kV(合表),400.0,400.0,,2014-09-18 15:33:00,,120,2014-09-18 15:33:00,非临时用电,
2077062908,乡村居民生活用电,交流380V,居民生活<1kV(合表),3.0,3.0,,2014-10-17 09:07:00,,120,2014-10-17 09:07:00,非临时用电,
2077067255,居民生活用电,交流380V,居民生活<1kV(合表),300.0,300.0,,2014-10-16 14:28:00,,12,2021-11-30 00:00:00,非临时用电,
2077432112,居民生活用电,交流380V,居民生活<1kV(合表),40.0,40.0,4.0,2014-10-16 13:38:00,,120,2014-10-16 13:38:00,非临时用电,
2077471532,乡村居民生活用电,交流380V,居民生活<1kV(合表),3.0,3.0,,2014-10-17 09:05:00,,120,2014-10-17 09:05:00,非临时用电,
2077483678,城镇居民生活用电,交流380V,居民生活<1kV(合表),30.0,30.0,,2014-11-12 09:03:00,,120,2014-11-12 09:03:00,非临时用电,
2077486002,城镇居民生活用电,交流380V,居民生活<1kV(合表),30.0,30.0,,2014-11-12 09:03:00,,120,2014-11-12 09:03:00,非临时用电,
2081176518,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-01-22 10:04:00,,120,2015-01-22 10:04:00,非临时用电,
2087504488,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-01-07 00:00:00,,120,2015-01-07 00:00:00,非临时用电,
2087547599,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-01-07 00:00:00,,120,2015-01-07 00:00:00,非临时用电,
2087551068,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-01-07 00:00:00,,120,2015-01-07 00:00:00,非临时用电,
2087595470,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-01-07 00:00:00,,120,2015-01-07 00:00:00,非临时用电,
2087660250,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-12-03 00:00:00,,120,2014-12-03 00:00:00,非临时用电,
2087684040,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-12-03 00:00:00,,120,2014-12-03 00:00:00,非临时用电,
2090323736,居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2014-11-21 14:26:00,,120,2014-11-21 14:26:00,非临时用电,
2090697666,乡村居民生活用电,交流380V,居民生活<1kV(合表),24.0,24.0,,2014-12-22 09:00:00,,120,2014-12-22 09:00:00,非临时用电,
2091409770,居民生活用电,交流380V,居民生活<1kV(合表),25.0,25.0,,2014-12-02 14:34:00,,120,2014-12-02 14:34:00,非临时用电,
2096288570,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-12-23 00:00:00,,120,2014-12-23 00:00:00,非临时用电,
2096293495,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-12-23 00:00:00,,120,2014-12-23 00:00:00,非临时用电,
2096489901,城镇居民生活用电,交流220V,居民生活<1kV(合表),10.0,10.0,,2015-02-04 00:00:00,,120,2015-02-04 00:00:00,非临时用电,
2097742869,居民生活用电,交流380V,居民生活<1kV(合表),25.0,25.0,1.0,2014-12-15 10:38:00,,120,2014-12-15 10:38:00,非临时用电,
2098213305,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-12-31 00:00:00,,120,2014-12-31 00:00:00,非临时用电,
2099296761,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-12-25 00:00:00,,120,2014-12-25 00:00:00,非临时用电,
2101093497,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2014-12-24 16:53:00,,120,2014-12-24 16:53:00,非临时用电,
2103330875,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-01-09 15:03:00,,120,2015-01-09 15:03:00,非临时用电,
2103408317,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-03-10 09:02:00,,120,2015-03-10 09:02:00,非临时用电,
2103435494,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-03-10 09:02:00,,120,2015-03-10 09:02:00,非临时用电,
2103435516,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-03-10 09:02:00,,120,2015-03-10 09:02:00,非临时用电,
2105133701,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-01-28 00:00:00,,120,2015-01-28 00:00:00,非临时用电,
2105145862,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-01-28 00:00:00,,120,2015-01-28 00:00:00,非临时用电,
2106303151,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,4.0,2015-01-26 09:28:00,,120,2015-01-26 09:28:00,非临时用电,
2106492589,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-03 16:14:00,,120,2015-02-03 16:14:00,非临时用电,
2106492593,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-03 16:14:00,,120,2015-02-03 16:14:00,非临时用电,
2106492595,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-03 16:14:00,,120,2015-02-03 16:14:00,非临时用电,
2106492626,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-03 16:14:00,,120,2015-02-03 16:14:00,非临时用电,
2106492629,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-03 16:14:00,,120,2015-02-03 16:14:00,非临时用电,
2107263686,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-04 00:00:00,,120,2015-02-04 00:00:00,非临时用电,
2107264634,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-04 00:00:00,,120,2015-02-04 00:00:00,非临时用电,
2109301712,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-06 00:00:00,,120,2015-02-06 00:00:00,非临时用电,
2110717810,城镇居民生活用电,交流380V,居民生活<1kV(合表),15.0,15.0,,2015-11-04 17:31:00,,120,2015-11-04 17:31:00,非临时用电,
2112767326,城镇居民生活用电,交流380V,居民生活<1kV(合表),630.0,630.0,,2015-02-05 11:18:00,,120,2015-02-05 11:18:00,非临时用电,
2114009288,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-09 14:55:00,,120,2015-02-09 14:55:00,非临时用电,
2114175758,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-11 00:00:00,,120,2015-02-11 00:00:00,非临时用电,
2115417939,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-02-09 10:36:00,,120,2015-02-09 10:36:00,非临时用电,
2119265111,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-03-23 00:00:00,,120,2015-03-23 00:00:00,非临时用电,
2119277711,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-03-23 00:00:00,,120,2015-03-23 00:00:00,非临时用电,
2119277790,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-03-23 00:00:00,,120,2015-03-23 00:00:00,非临时用电,
2121627434,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-03-18 16:43:00,,120,2015-03-18 16:43:00,非临时用电,
2122324496,城镇居民生活用电,交流10kV,居民生活1_10kV(合表),250.0,250.0,4.0,2015-07-07 00:00:00,,12,2018-01-31 00:00:00,非临时用电,
2122548066,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2015-03-16 10:55:00,,120,2015-03-16 10:55:00,非临时用电,
2123679568,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-11-23 09:09:00,,120,2015-11-23 09:09:00,非临时用电,
2142337015,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2015-04-02 09:49:00,,120,2015-04-02 09:49:00,非临时用电,
2143687346,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2015-07-09 16:18:00,,120,2015-07-09 16:18:00,非临时用电,
2148196257,乡村居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2015-04-28 14:30:00,,120,2015-04-28 14:30:00,非临时用电,
2156792261,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2015-04-28 14:15:00,,120,2015-04-28 14:15:00,非临时用电,
2157059578,商业用电,交流10kV,居民生活1_10kV(合表),400.0,400.0,,2015-07-07 00:00:00,,12,2018-07-31 00:00:00,非临时用电,
2157646857,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-05-22 17:19:00,,120,2015-05-22 17:19:00,非临时用电,
2158427594,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2015-06-16 15:15:00,,120,2015-06-16 15:15:00,非临时用电,
2158438369,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-05-22 17:19:00,,120,2015-05-22 17:19:00,非临时用电,
2160438599,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-09-30 11:25:00,,120,2015-09-30 11:25:00,非临时用电,
2161265125,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-06-19 09:49:00,,120,2015-06-19 09:49:00,非临时用电,
2161669661,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2015-05-18 09:47:00,,120,2015-05-18 09:47:00,非临时用电,
2162011564,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2015-06-16 15:28:00,,120,2019-04-30 00:00:00,非临时用电,
2162373809,城镇居民生活用电,交流380V,居民生活<1kV(合表),400.0,400.0,4.0,2015-06-19 17:23:00,,120,2015-06-19 17:23:00,非临时用电,
2162374971,城镇居民生活用电,交流380V,居民生活<1kV(合表),250.0,250.0,4.0,2015-06-19 17:24:00,,120,2015-06-19 17:24:00,非临时用电,
2163602609,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2015-07-07 15:12:00,,120,2015-07-07 15:12:00,非临时用电,
2170912497,居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,1.0,2015-06-12 15:15:00,,120,2015-06-12 15:15:00,非临时用电,
2175420354,城镇居民生活用电,交流380V,居民生活<1kV(合表),250.0,250.0,,2015-06-30 09:33:00,,120,2015-06-30 09:33:00,非临时用电,
107389577,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-20 21:22:00,,60,2004-07-20 00:00:00,非临时用电,
107389580,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2004-07-20 21:24:00,,60,2004-07-20 00:00:00,非临时用电,
107389743,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-08-30 00:00:00,,60,2004-08-30 00:00:00,非临时用电,
107390252,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-22 08:49:00,,60,2004-07-22 00:00:00,非临时用电,
107390519,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-07 00:00:00,,1,2004-07-07 00:00:00,非临时用电,
107390860,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-07-14 09:50:00,,60,2004-07-14 00:00:00,非临时用电,
107391274,乡村居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2004-08-06 00:00:00,,24,2004-08-06 00:00:00,非临时用电,
107391564,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-30 16:10:00,,60,2004-07-30 00:00:00,非临时用电,
107391565,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-30 16:10:00,,60,2004-07-30 00:00:00,非临时用电,
107391630,城镇居民生活用电,交流380V,居民生活<1kV(合表),15.0,15.0,2.0,2004-08-19 16:59:00,,24,2012-08-31 00:00:00,非临时用电,
107391704,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-06-28 00:00:00,,60,2004-06-28 00:00:00,非临时用电,
107391986,乡村居民生活用电,交流380V,居民生活<1kV(合表),30.0,30.0,,2004-08-30 17:35:00,,60,2004-08-30 00:00:00,非临时用电,
107392066,乡村居民生活用电,交流380V,居民生活<1kV(合表),20.0,20.0,,2004-07-02 10:05:00,,60,2004-07-02 00:00:00,非临时用电,
107392255,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-08-16 08:31:00,,60,2004-08-16 00:00:00,非临时用电,
107393295,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-09-06 17:33:00,,60,2004-09-06 00:00:00,非临时用电,
107393973,乡村居民生活用电,交流380V,居民生活<1kV(合表),26.0,26.0,4.0,2004-09-30 16:30:00,,24,2004-09-30 00:00:00,非临时用电,
107394207,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-12-01 16:23:00,,60,2004-12-01 00:00:00,非临时用电,
107394248,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-09-20 00:00:00,,24,2004-09-20 00:00:00,非临时用电,
107394499,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-11-26 10:24:00,,60,2004-11-26 00:00:00,非临时用电,
107394834,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-11-26 10:24:00,,60,2004-11-26 00:00:00,非临时用电,
