"   ","ID","ELEC_TYPE_NAME","VOLT_NAME","PRC_NAME","CONTRACT_CAP","RUN_CAP","SHIFT_NO","BUILD_DATE","CANCEL_DATE","CHK_CYCLE","LAST_CHK_DATE","TMP_NAME","TMP_DATE","IS_FLAG"
"8135","2302275287","非居民照明","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/8/3 8:33:00","","120","2016/8/3 8:33:00","非临时用电","","0"
"8136","2302408650","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/10 7:58:00","","120","2016/8/10 7:58:00","非临时用电","","0"
"8137","2302408651","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/10 7:58:00","","120","2016/8/10 7:58:00","非临时用电","","0"
"8138","2302408652","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/10 7:58:00","","120","2016/8/10 7:58:00","非临时用电","","0"
"8139","2302408653","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/10 7:58:00","","120","2016/8/10 7:58:00","非临时用电","","0"
"8140","2302408657","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/10 7:58:00","","120","2016/8/10 7:58:00","非临时用电","","0"
"8141","2302663369","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/10 10:24:00","","120","2016/8/10 10:24:00","非临时用电","","0"
"8142","2302663370","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/10 10:24:00","","120","2016/8/10 10:24:00","非临时用电","","0"
"8143","2302675409","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","95.000000","95.000000","","2016/8/9 17:26:00","","120","2016/8/9 17:26:00","非临时用电","","0"
"8144","2304174836","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/17 16:44:00","","120","2016/8/17 16:44:00","非临时用电","","0"
"8145","2304425760","非居民照明","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/8/9 11:41:00","","120","2016/8/9 11:41:00","非临时用电","","0"
"8146","2305095814","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/23 14:55:00","","120","2016/8/23 14:55:00","非临时用电","","0"
"8147","2305528212","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/11 18:01:00","","120","2016/8/11 18:01:00","非临时用电","","0"
"8148","2306317061","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/12 16:53:00","","120","2016/8/12 16:53:00","非临时用电","","0"
"8149","2309507397","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","2016/8/23 15:35:00","","120","2016/8/23 15:35:00","非临时用电","","0"
"8150","2309520308","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/8/24 8:11:00","","120","2016/8/24 8:11:00","非临时用电","","0"
"8151","2310159558","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","2016/8/29 17:02:00","","120","2016/8/29 17:02:00","非临时用电","","0"
"8152","2310171571","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","2016/8/29 17:05:00","","120","2016/8/29 17:05:00","非临时用电","","0"
"8153","2310175840","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","600.000000","600.000000","","2016/8/29 17:35:00","","120","2016/8/29 17:35:00","非临时用电","","0"
"8154","2310889004","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","15.000000","15.000000","","2016/8/26 17:53:00","","120","2016/8/26 17:53:00","非临时用电","","0"
"8155","2313010297","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","7.000000","7.000000","","2016/9/2 15:45:00","","120","2016/9/2 15:45:00","非临时用电","","0"
"8156","2314030226","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/9/27 15:38:00","","120","2016/9/27 15:38:00","非临时用电","","0"
"8157","2314149846","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/9/6 15:53:00","","120","2016/9/6 15:53:00","非临时用电","","0"
"8158","2317171296","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/9/14 14:52:00","","120","2016/9/14 14:52:00","非临时用电","","0"
"8159","2318478732","非居民照明","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/9/19 16:13:00","","120","2016/9/19 16:13:00","非临时用电","","0"
"8160","2318849883","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/9/21 14:58:00","","120","2016/9/21 14:58:00","非临时用电","","0"
"8161","2319410279","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/9/22 15:26:00","","120","2016/9/22 15:26:00","非临时用电","","0"
"8162","2319446218","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","300.000000","300.000000","1","2016/9/23 17:46:00","","120","2016/9/23 17:46:00","非临时用电","","0"
"8163","2320200538","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/9/22 16:55:00","","120","2016/9/22 16:55:00","非临时用电","","0"
"8164","2325600164","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/10/13 16:52:00","","120","2016/10/13 16:52:00","非临时用电","","0"
"8165","2326848562","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/10/12 11:12:00","","120","2016/10/12 11:12:00","非临时用电","","0"
"8166","2326930453","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/10/31 16:54:00","","120","2016/10/31 16:54:00","非临时用电","","0"
"8167","2326941759","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/10/31 16:59:00","","120","2016/10/31 16:59:00","非临时用电","","0"
"8168","2327310424","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","10.000000","10.000000","","2016/11/1 11:15:00","","120","2016/11/1 11:15:00","非临时用电","","0"
"8169","2331541427","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/10/25 16:19:00","","120","2016/10/25 16:19:00","非临时用电","","0"
"8170","2332149066","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","15.000000","15.000000","","2016/10/26 16:11:00","","120","2016/10/26 16:11:00","非临时用电","","0"
"8171","2334996074","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/11/4 9:37:00","","120","2016/11/4 9:37:00","非临时用电","","0"
"8172","2335741018","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/11/30 15:07:00","","120","2016/11/30 15:07:00","非临时用电","","0"
"8173","2336349838","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2016/12/2 14:25:00","","120","2016/12/2 14:25:00","非临时用电","","0"
"8174","2338073391","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","75.000000","75.000000","","2016/11/9 16:06:00","","120","2016/11/9 16:06:00","非临时用电","","0"
"8175","2338242583","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","400.000000","400.000000","","2016/11/9 16:13:00","","12","2021/1/26","非临时用电","","0"
"8176","2338246520","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","400.000000","400.000000","","2016/11/9 16:11:00","","120","2016/11/9 16:11:00","非临时用电","","0"
"8177","2338246622","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","300.000000","300.000000","","2016/11/9 16:07:00","","120","2016/11/9 16:07:00","非临时用电","","0"
"8178","2338249396","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","75.000000","75.000000","","2016/11/9 15:59:00","","120","2016/11/9 15:59:00","非临时用电","","0"
"8179","2338253935","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","100.000000","100.000000","","2016/11/9 15:39:00","","120","2016/11/9 15:39:00","非临时用电","","0"
"8180","2338426441","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/11/16 14:58:00","","120","2016/11/16 14:58:00","非临时用电","","0"
"8181","2338793011","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","75.000000","75.000000","","2016/11/9 16:21:00","","120","2016/11/9 16:21:00","非临时用电","","0"
"8182","2338794617","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","100.000000","100.000000","","2016/11/9 16:18:00","","120","2016/11/9 16:18:00","非临时用电","","0"
"8183","2338955673","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","400.000000","400.000000","","2016/11/9 15:59:00","","12","2021/1/26","非临时用电","","0"
"8184","2343187919","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/11/15 18:19:00","","120","2016/11/15 18:19:00","非临时用电","","0"
"8185","2343827851","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2016/11/15 17:04:00","","120","2016/11/15 17:04:00","非临时用电","","0"
"8186","2344553810","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","80.000000","80.000000","","2016/11/21 8:39:00","","120","2016/11/21 8:39:00","非临时用电","","0"
"8187","2344979669","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2016/11/24 15:47:00","","120","2016/11/24 15:47:00","非临时用电","","0"
"8188","2346905992","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2016/11/21 17:32:00","","120","2016/11/21 17:32:00","非临时用电","","0"
"8189","2347298610","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/12/5 16:58:00","","120","2016/12/5 16:58:00","非临时用电","","0"
"8190","2347683188","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/11/22 15:10:00","","120","2016/11/22 15:10:00","非临时用电","","0"
"8191","2347731148","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","100.000000","100.000000","","2016/11/29 17:10:00","","120","2016/11/29 17:10:00","非临时用电","","0"
"8192","2347732305","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","100.000000","100.000000","","2016/11/29 17:12:00","","120","2016/11/29 17:12:00","非临时用电","","0"
"8193","2348082194","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/11/24 15:09:00","","120","2020/5/14","非临时用电","","0"
"8194","2348740486","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","75.000000","75.000000","","2016/11/30 15:54:00","","120","2016/11/30 15:54:00","非临时用电","","0"
"8195","2348742285","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","75.000000","75.000000","","2016/11/30 15:58:00","","120","2016/11/30 15:58:00","非临时用电","","0"
"8196","2348743654","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","75.000000","75.000000","","2016/11/30 15:52:00","","120","2016/11/30 15:52:00","非临时用电","","0"
"8197","2348750378","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","75.000000","75.000000","","2016/11/30 15:46:00","","120","2016/11/30 15:46:00","非临时用电","","0"
"8198","2349510035","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/11/24 15:33:00","","120","2016/11/24 15:33:00","非临时用电","","0"
"8199","2350953871","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","400.000000","400.000000","","2016/12/5 17:28:00","","120","2016/12/5 17:28:00","非临时用电","","0"
"8200","2350954493","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","50.000000","50.000000","","2016/12/5 17:22:00","","120","2016/12/5 17:22:00","非临时用电","","0"
"8201","2350954953","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","100.000000","100.000000","","2016/12/5 17:35:00","","120","2016/12/5 17:35:00","非临时用电","","0"
"8202","2350956088","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","100.000000","100.000000","","2016/12/5 17:35:00","","120","2016/12/5 17:35:00","非临时用电","","0"
"8203","2351221444","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2016/11/29 19:23:00","","120","2016/11/29 19:23:00","非临时用电","","0"
"8204","2351999683","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/11/30 16:05:00","","120","2016/11/30 16:05:00","非临时用电","","0"
"8205","2352013598","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2016/12/1 16:49:00","","120","2016/12/1 16:49:00","非临时用电","","0"
"8206","2352275758","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/12/1 15:34:00","","120","2016/12/1 15:34:00","非临时用电","","0"
"8207","2358560596","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/12/9 14:27:00","","120","2016/12/9 14:27:00","非临时用电","","0"
"8208","2362983852","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/12/9 15:18:00","","120","2016/12/9 15:18:00","非临时用电","","0"
"8209","2364399984","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/12/28 15:17:00","","120","2016/12/28 15:17:00","非临时用电","","0"
"8210","2365540945","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/12/27 16:32:00","","120","2016/12/27 16:32:00","非临时用电","","0"
"8211","2366963785","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","413.000000","413.000000","","2016/12/16 11:17:00","","12","2021/1/31","非临时用电","","0"
"8212","2367696225","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2016/12/19 17:24:00","","120","2016/12/19 17:24:00","非临时用电","","0"
"8213","2367844492","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/12/22 11:29:00","","120","2016/12/22 11:29:00","非临时用电","","0"
"8214","2367844498","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/12/22 11:29:00","","120","2016/12/22 11:29:00","非临时用电","","0"
"8215","2367844499","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/12/22 11:29:00","","120","2016/12/22 11:29:00","非临时用电","","0"
"8216","2367844501","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2016/12/22 11:29:00","","120","2016/12/22 11:29:00","非临时用电","","0"
"8217","2368273872","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2016/12/22 11:28:00","","120","2016/12/22 11:28:00","非临时用电","","0"
"8218","2368273873","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2016/12/22 11:28:00","","120","2016/12/22 11:28:00","非临时用电","","0"
"8219","2368896456","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","2016/12/21 16:38:00","","120","2016/12/21 16:38:00","非临时用电","","0"
"8220","2371806048","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2016/12/27 17:05:00","","120","2016/12/27 17:05:00","非临时用电","","0"
"8221","2372216840","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","2016/12/29 16:08:00","","120","2016/12/29 16:08:00","非临时用电","","0"
"8222","2373189132","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2017/1/5 14:42:00","","120","2017/1/5 14:42:00","非临时用电","","0"
"8223","2373919675","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2017/1/13 11:14:00","","120","2017/1/13 11:14:00","非临时用电","","0"
"8224","2373919677","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2017/1/13 11:14:00","","120","2017/1/13 11:14:00","非临时用电","","0"
"8225","2374012010","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","40.000000","40.000000","","2017/1/13 9:07:00","","120","2017/1/13 9:07:00","非临时用电","","0"
"8226","2374012013","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2017/1/13 9:07:00","","120","2017/1/13 9:07:00","非临时用电","","0"
"8227","2374770312","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/10 16:46:00","","120","2017/1/10 16:46:00","非临时用电","","0"
"8228","2374778021","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/10 16:44:00","","120","2017/1/10 16:44:00","非临时用电","","0"
"8229","2375177805","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/6 16:08:00","","120","2017/1/6 16:08:00","非临时用电","","0"
"8230","2375477233","非居民照明","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/1/6 8:37:00","","120","2017/1/6 8:37:00","非临时用电","","0"
"8231","2375730774","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/17 16:30:00","","120","2017/1/17 16:30:00","非临时用电","","0"
"8232","2375874514","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","70.000000","70.000000","","2017/1/11 17:04:00","","120","2017/1/11 17:04:00","非临时用电","","0"
"8233","2378051481","非居民照明","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/1/12 8:26:00","","120","2017/1/12 8:26:00","非临时用电","","0"
"8234","2378068649","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2017/1/11 14:58:00","","120","2017/1/11 14:58:00","非临时用电","","0"
"8235","2378952187","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","2017/1/22 7:54:00","","120","2017/1/22 7:54:00","非临时用电","","0"
"8236","2379078576","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","70.000000","70.000000","","2017/1/17 14:54:00","","120","2017/1/17 14:54:00","非临时用电","","0"
"8237","2379267902","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","2017/1/16 16:49:00","","120","2017/1/16 16:49:00","非临时用电","","0"
"8238","2379653033","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/1/13 15:10:00","","120","2017/1/13 15:10:00","非临时用电","","0"
"8239","2380990264","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","2017/1/19 17:01:00","","120","2017/1/19 17:01:00","非临时用电","","0"
"8240","2380999936","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","2017/1/19 16:59:00","","120","2017/1/19 16:59:00","非临时用电","","0"
"8241","2381002450","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","2017/1/19 17:00:00","","120","2017/1/19 17:00:00","非临时用电","","0"
"8242","2381412325","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","15.000000","15.000000","","2017/1/20 16:11:00","","120","2017/1/20 16:11:00","非临时用电","","0"
"8243","2382119693","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/20 11:40:00","","120","2017/1/20 11:40:00","非临时用电","","0"
"8244","2382972405","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/1/24 16:25:00","","120","2017/1/24 16:25:00","非临时用电","","0"
"8245","2383091208","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/24 15:16:00","","120","2017/1/24 15:16:00","非临时用电","","0"
"8246","2383104070","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/24 15:19:00","","120","2017/1/24 15:19:00","非临时用电","","0"
"8247","2383132600","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/24 15:10:00","","120","2017/1/24 15:10:00","非临时用电","","0"
"8248","2383137602","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/1/24 15:07:00","","12","2021/1/11","非临时用电","","0"
"8249","2383630808","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2017/1/25 15:10:00","","120","2017/1/25 15:10:00","非临时用电","","0"
"8250","2383642918","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2017/1/25 15:09:00","","120","2017/1/25 15:09:00","非临时用电","","0"
"8251","2385248827","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/2/8 17:02:00","","120","2017/2/8 17:02:00","非临时用电","","0"
"8252","2386080791","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/2/10 9:51:00","","120","2017/2/10 9:51:00","非临时用电","","0"
"8253","2386123432","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/2/13 14:50:00","","120","2017/2/13 14:50:00","非临时用电","","0"
"8254","2388716886","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/2/23 15:35:00","","120","2017/2/23 15:35:00","非临时用电","","0"
"8255","2389531429","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","40.000000","40.000000","","2017/3/28 8:42:00","","120","2017/3/28 8:42:00","非临时用电","","0"
"8256","2389544381","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","40.000000","40.000000","","2017/3/28 9:19:00","","120","2017/3/28 9:19:00","非临时用电","","0"
"8257","2389613865","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","33.000000","33.000000","","2017/3/3 14:47:00","","120","2017/3/3 14:47:00","非临时用电","","0"
"8258","2390712983","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2017/3/28 10:54:00","","120","2017/3/28 10:54:00","非临时用电","","0"
"8259","2391195369","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/3/3 15:42:00","","120","2017/3/3 15:42:00","非临时用电","","0"
"8260","2393058954","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/3/9 8:20:00","","120","2017/3/9 8:20:00","非临时用电","","0"
"8261","2396370559","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","120.000000","120.000000","","2017/3/24 11:20:00","","120","2017/3/24 11:20:00","非临时用电","","0"
"8262","2396372006","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","120.000000","120.000000","","2017/3/24 11:12:00","","120","2017/3/24 11:12:00","非临时用电","","0"
"8263","2397629101","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/3/16 14:43:00","","120","2017/3/16 14:43:00","非临时用电","","0"
"8264","2397844650","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/3/20 17:31:00","","120","2017/3/20 17:31:00","非临时用电","","0"
"8265","2398319555","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/3/23 11:43:00","","120","2017/3/23 11:43:00","非临时用电","","0"
"8266","2399033957","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/3/24 16:58:00","","120","2017/3/24 16:58:00","非临时用电","","0"
"8267","2399042347","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/3/24 17:01:00","","120","2017/3/24 17:01:00","非临时用电","","0"
"8268","2399047693","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/3/24 17:08:00","","120","2017/3/24 17:08:00","非临时用电","","0"
"8269","2399061383","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/3/24 17:06:00","","120","2017/3/24 17:06:00","非临时用电","","0"
"8270","2399227638","非居民照明","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/3/22 8:04:00","","120","2017/3/22 8:04:00","非临时用电","","0"
"8271","2400053298","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/4/6 11:12:00","","120","2017/4/6 11:12:00","非临时用电","","0"
"8272","2400063632","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/4/6 11:07:00","","120","2017/4/6 11:07:00","非临时用电","","0"
"8273","2400591193","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/4/6 10:47:00","","120","2017/4/6 10:47:00","非临时用电","","0"
"8274","2402656736","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2017/3/29 16:23:00","","120","2017/3/29 16:23:00","非临时用电","","0"
"8275","2402656738","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2017/3/29 16:23:00","","120","2017/3/29 16:23:00","非临时用电","","0"
"8276","2402656739","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","10.000000","10.000000","","2017/3/29 16:23:00","","120","2017/3/29 16:23:00","非临时用电","","0"
"8277","2404392441","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/4/11 14:26:00","","120","2017/4/11 14:26:00","非临时用电","","0"
"8278","2405026478","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/4/6 17:20:00","","120","2017/4/6 17:20:00","非临时用电","","0"
"8279","2406722408","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","2017/4/7 10:21:00","","120","2017/4/7 10:21:00","非临时用电","","0"
"8280","2408011083","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/4/10 10:59:00","","120","2017/4/10 10:59:00","非临时用电","","0"
"8281","2412905226","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/4/28 17:36:00","","120","2017/4/28 17:36:00","非临时用电","","0"
"8282","2417442825","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2017/5/3 8:20:00","","120","2017/5/3 8:20:00","非临时用电","","0"
"8283","2418811896","非居民照明","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/5/8 14:17:00","","120","2017/5/8 14:17:00","非临时用电","","0"
"8284","2421265198","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/5/18 17:27:00","","120","2017/5/18 17:27:00","非临时用电","","0"
"8285","2422968091","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","12.000000","12.000000","","2017/5/16 14:54:00","","120","2017/5/16 14:54:00","非临时用电","","0"
"8286","2423108977","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/5/18 15:24:00","","120","2017/5/18 15:24:00","非临时用电","","0"
"8287","2423123180","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/5/18 15:21:00","","120","2017/5/18 15:21:00","非临时用电","","0"
"8288","2423174118","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2017/5/18 14:44:00","","120","2017/5/18 14:44:00","非临时用电","","0"
"8289","2423773127","居民生活用电","交流380V","居民合表电价(不满1千伏）","15.000000","15.000000","","2017/5/23 17:04:00","","120","2017/5/23 17:04:00","非临时用电","","0"
"8290","2424479559","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","85.000000","85.000000","","2017/5/31 18:47:00","","120","2017/5/31 18:47:00","非临时用电","","0"
